Tipo de precipitacion,Temperatura (C),Temperatura aparente (C),Humedad,Velocidad viento (km/h),Direccion del viento (grados),Visibilidad (km),Presion (millibares)
1,23.961,23.961,0.36,20.012,0.440111421,9.982,0.978697987
1,25.072,25.072,0.32,20.367,0.337047354,9.982,0.978229706
1,25.078,25.078,0.32,17.774,0.378830084,10.352,0.978191479
1,25.072,25.072,0.33,14.265,0.353760446,9.982,0.977742312
1,26.061,26.061,0.3,14.329,0.353760446,10.046,0.977254917
1,24.939,24.939,0.33,13.54,0.35097493,10.352,0.976929987
1,22.867,22.867,0.38,9.628,0.328690808,9.982,0.976681511
1,20.017,20.017,0.45,9.869,0.275766017,9.982,0.976595501
1,18.872,18.872,0.53,11.109,0.270194986,10.352,0.976824863
1,18.711,18.711,0.53,14.313,0.30362117,9.982,0
1,17.483,17.483,0.59,14.329,0.306406685,15.826,0.977015998
1,16.911,16.911,0.6,13.444,0.320334262,14.957,0.977015998
1,16.922,16.922,0.61,14.104,0.334261838,15.826,0.976901317
1,16.35,16.35,0.63,13.588,0.30362117,15.826,0.976700625
1,15.217,15.217,0.67,16.47,0.298050139,14.957,0.972581662
1,14.656,14.656,0.69,13.637,0.331476323,15.826,0.976327911
1,13.639,13.639,0.7,10.835,0.353760446,15.826,0.976308798
1,12.389,12.389,0.79,10.851,0.314763231,14.957,0.976165447
1,12.022,12.022,0.81,10.851,0.328690808,9.982,0.97585963
1,12.528,12.528,0.78,13.782,0.331476323,9.982,0.975850074
1,14.7,14.7,0.74,13.347,0.373259053,9.982,0.975525144
1,17.828,17.828,0.6,16.325,0.389972145,9.982,0
1,19.95,19.95,0.53,16.309,0.415041783,9.982,0
1,23.589,23.589,0.45,20.592,0.415041783,10.352,0.975381792
1,23.889,23.889,0.41,22.347,0.470752089,9.982,0
1,26.061,26.061,0.36,20.914,0.445682451,9.982,0
1,26.144,26.144,0.32,21.944,0.442896936,10.352,0.974101187
1,27.194,26.722,0.34,20.157,0.38718663,9.982,0.972944819
1,26.156,26.156,0.34,21.864,0.38718663,9.982,0.972361857
1,25.511,25.511,0.37,17.952,0.415041783,10.352,0.972199392
1,24.028,24.028,0.38,15.665,0.415041783,9.982,0.971960473
1,22.128,22.128,0.44,13.798,0.359331476,9.982,0.971788452
1,19.878,19.878,0.54,13.476,0.353760446,9.982,0.972170722
1,18.75,18.75,0.57,13.685,0.38718663,9.982,0.972753684
1,17.706,17.706,0.64,13.508,0.38718663,15.826,0.972658117
1,17.228,17.228,0.63,13.701,0.381615599,14.957,0.972744127
1,17.072,17.072,0.64,14.281,0.359331476,9.982,0
1,16.156,16.156,0.65,14.136,0.331476323,15.826,0.972180279
1,17.172,17.172,0.68,10.851,0.284122563,14.957,0.970718095
1,15.411,15.411,0.63,16.792,0.300835655,15.826,0.971415738
1,15.406,15.406,0.63,16.841,0.300835655,15.826,0.971052581
1,15.133,15.133,0.65,16.454,0.298050139,14.957,0.971081252
1,16.994,16.994,0.55,17.485,0.30362117,9.982,0
1,16.939,16.939,0.56,15.408,0.300835655,9.982,0.970593857
1,17.278,17.278,0.59,16.503,0.292479109,10.352,0.970813662
1,18.722,18.722,0.53,15.698,0.272980501,9.982,0.970574743
1,20.95,20.95,0.5,12.832,0.270194986,9.982,0.970679868
1,22.567,22.567,0.42,20.721,0.30362117,10.352,0.970746765
1,23.911,23.911,0.36,17.452,0.353760446,9.982,0.970278484
1,25.05,25.05,0.39,21.075,0.331476323,9.982,0
1,25.083,25.083,0.36,21.123,0.348189415,10.352,0.969896214
1,25.05,25.05,0.39,17.855,0.306406685,9.982,0
1,25,25,0.36,14.587,0.253481894,9.982,0
1,24.133,24.133,0.4,12.542,0.275766017,10.352,0.969122116
1,22.778,22.778,0.48,9.708,0.275766017,9.982,0
1,21.128,21.128,0.53,8.05,0.267409471,11.206,0.969332365
1,22.044,22.044,0.47,12.558,0.272980501,9.982,0.969666851
1,20.972,20.972,0.54,12.284,0.325905292,9.982,0.97020203
1,20.344,20.344,0.56,10.803,0.292479109,15.826,0.970479176
1,19.594,19.594,0.57,10.98,0.267409471,14.957,0.970374051
1,19.189,19.189,0.62,10.868,0.270194986,15.826,0.970498289
1,18.1,18.1,0.66,10.803,0.270194986,15.826,0.970402722
1,17.861,17.861,0.63,12.606,0.311977716,14.957,0.969924884
1,17.122,17.122,0.72,12.558,0.300835655,9.982,0
1,17.072,17.072,0.68,12.478,0.300835655,9.982,0
1,16.344,16.344,0.73,10.529,0.284122563,14.957,0.970125576
1,17.022,17.022,0.68,11.19,0.270194986,9.982,0
1,17.1,17.1,0.67,3.864,0.225626741,9.982,0.970116019
1,17.356,17.356,0.72,9.95,0.217270195,9.982,0.97052696
1,18.817,18.817,0.65,11.399,0.242339833,9.982,0.970775435
1,21.878,21.878,0.54,14.136,0.272980501,9.982,0.970708538
1,22.611,22.611,0.48,16.615,0.323119777,9.982,0.970995241
1,23.794,23.794,0.42,14.393,0.270194986,9.982,0.970660754
1,23.906,23.906,0.41,17.147,0.323119777,9.982,0.970450506
1,25.944,25.944,0.39,20.962,0.272980501,10.352,0.969915327
1,26.083,26.083,0.39,22.315,0.247910864,9.982,0.969313251
1,26.011,26.011,0.42,21.139,0.247910864,9.982,0
1,24.95,24.95,0.42,20.463,0.250696379,10.352,0.9688163
1,23.839,23.839,0.48,20.737,0.275766017,9.982,0
1,22.222,22.222,0.53,11.512,0.275766017,9.982,0
1,21.028,21.028,0.53,12.88,0.298050139,9.982,0.969322808
1,21.039,21.039,0.49,15.504,0.328690808,9.982,0.969724192
1,20.372,20.372,0.49,16.792,0.328690808,15.826,0.969733749
1,19.933,19.933,0.51,14.023,0.306406685,14.957,0.969972668
1,19.283,19.283,0.55,10.932,0.323119777,15.826,0.970249814
1,18.75,18.75,0.57,13.733,0.275766017,15.826,0.970077792
1,18.083,18.083,0.72,14.78,0.289693593,14.796,0.968319349
1,17.778,17.778,0.65,17.082,0.328690808,15.826,0.969714635
1,17.7,17.7,0.66,17.324,0.356545961,9.982,0.970679868
1,17.961,17.961,0.59,17.098,0.381615599,14.957,0.969513943
1,17.172,17.172,0.64,11.383,0.298050139,9.982,0
1,17.122,17.122,0.59,11.383,0.298050139,9.982,0
1,18.889,18.889,0.53,16.229,0.334261838,10.352,0.970517403
1,20,20,0.57,14.571,0.384401114,9.982,0
1,22.178,22.178,0.53,25.1,0.412256267,9.982,0.970364495
1,21.117,21.117,0.59,28.304,0.409470752,10.352,0.970641641
1,22.3,22.3,0.55,36.45,0.415041783,9.982,0
1,20.178,20.178,0.67,27.016,0.415041783,11.206,0
1,22.178,22.178,0.6,21.059,0.417827298,10.352,0.969953554
1,23.889,23.889,0.54,20.882,0.415041783,10.046,0
1,22.828,22.828,0.53,22.218,0.442896936,10.046,0
1,22.761,22.761,0.53,22.234,0.409470752,11.447,0.968644278
1,22.222,22.222,0.53,19.803,0.359331476,9.982,0.96843403
1,21.133,21.133,0.59,16.792,0.38718663,9.982,0.968357576
1,20.011,20.011,0.68,11.64,0.267409471,11.029,0.968596495
1,17.778,17.778,0.84,8.292,0.200557103,9.708,0.968768516
1,18.772,18.772,0.71,10.642,0.300835655,15.553,0.968577381
1,18.222,18.222,0.72,13.234,0.275766017,14.796,0.968529597
1,17.75,17.75,0.74,14.281,0.331476323,9.805,0
1,17.75,17.75,0.74,12.912,0.30362117,9.805,0
1,16.689,16.689,0.89,3.301,0.417827298,11.528,0.967545251
1,17.222,17.222,0.76,14.41,0.275766017,9.805,0
1,17.172,17.172,0.76,12.8,0.272980501,9.805,0
1,16.894,16.894,0.76,13.572,0.298050139,14.796,0.967421013
1,17.067,17.067,0.76,12.381,0.300835655,9.805,0.967516581
1,17.172,17.172,0.73,15.987,0.328690808,9.902,0.967621705
1,17.594,17.594,0.75,15.488,0.348189415,10.03,0.967774613
1,18.8,18.8,0.74,17.114,0.359331476,10.046,0.96781284
1,20.978,20.978,0.64,14.587,0.334261838,10.046,0.967898851
1,22.422,22.422,0.55,21.542,0.389972145,11.029,0.967698159
1,23.75,23.75,0.55,20.141,0.38718663,11.27,0.967507024
1,23.889,23.889,0.5,14.361,0.440111421,11.27,0
1,24.733,24.733,0.46,17.066,0.359331476,10.401,0.966646916
1,23.889,23.889,0.48,12.478,0.440111421,10.046,0
1,23.889,23.889,0.48,12.8,0.412256267,10.046,0
1,22.861,22.861,0.53,11.737,0.412256267,10.401,0.966025727
1,22.106,22.106,0.56,8.002,0.403899721,11.27,0.96601617
1,20.95,20.95,0.61,11.753,0.440111421,11.27,0.966302873
1,18.861,18.861,0.79,5.893,0.48189415,11.077,0.967029186
1,18.728,18.728,0.79,7.197,0.437325905,11.125,0.967335003
1,18.678,18.678,0.76,10.916,0.359331476,15.875,0.967344559
1,18.072,18.072,0.78,9.853,0.428969359,15.247,0.967229878
1,17.689,17.689,0.82,6.392,0.442896936,15.875,0.967315889
1,16.622,16.622,0.87,6.601,0.451253482,14.732,0.967497467
1,16.611,16.611,0.96,5.265,1,4.444,0.968348019
1,16.111,16.111,0.93,4.878,0.420612813,7.97,0
1,16.111,16.111,0.93,9.37,0.367688022,7.905,0
1,16.111,16.111,0.93,6.215,0.367688022,8.114,0.967325446
1,16.111,16.111,0.93,4.669,0.289693593,4.444,0
1,16.111,16.111,0.93,9.66,0.278551532,4.911,0
1,16.078,16.078,0.99,4.814,0.164345404,7.358,0.967573922
1,17.2,17.2,0.93,4.733,0.22005571,6.118,0.967803284
1,17.289,17.289,0.93,9,0.225626741,6.199,0.967908408
1,17.394,17.394,0.92,9.048,0.194986072,6.698,0.968128213
1,17.844,17.844,0.9,11.061,0.167130919,10.98,0.967927522
1,18.728,18.728,0.85,9.048,0.200557103,10.9,0.967946635
1,19.85,19.85,0.79,9.902,0.250696379,10.739,0.96778417
1,18.8,18.8,0.85,10.674,0.197771588,11.045,0.967526138
1,18.889,18.889,0.84,10.658,0.253481894,11.125,0
1,19.033,19.033,0.78,5.506,0.194986072,11.077,0.966838051
1,17.828,17.828,0.89,4.83,0.974930362,11.27,0
1,17.25,17.25,0.87,4.83,0.055710306,11.077,0
1,17.306,17.306,0.93,0.982,0.969359331,10.835,0.967736386
1,17.222,17.222,0.93,3.22,0,10.98,0
1,17.2,17.2,0.93,6.102,0.052924791,11.705,0.968414916
1,16.739,16.739,0.96,3.22,0,9.708,0.968453143
1,11.689,11.689,0.9,3.22,0.557103064,14.909,0.974989965
1,11.161,11.161,0.93,1.707,0.554317549,9.982,0
1,13.106,13.106,0.95,2.93,0.537604457,9.708,0.973795371
1,10.006,10.006,0.96,5.506,0.543175487,6.295,0.974531241
1,10,10,0.93,1.336,0.598885794,5.216,0
1,8.894,8.894,0.99,1.288,0.707520891,5.072,0.974645922
1,8.989,8.989,1,3.22,0.61281337,7.97,0
1,11.028,11.028,0.99,1.739,0.548746518,9.805,0.974435673
1,14.872,14.872,0.83,4.862,0.740947075,9.547,0.974579025
1,18.778,18.778,0.73,6.939,0.805013928,9.982,0.974407003
1,21.044,21.044,0.63,3.462,0.902506964,9.982,0.974502571
1,22.517,22.517,0.56,2.914,0.690807799,11.029,0.974493014
1,22.872,22.872,0.53,7.406,0.61281337,11.27,0.973929165
1,23.839,23.839,0.5,7.776,0.754874652,11.27,0.973728473
1,23.967,23.967,0.48,7.567,0.545961003,11.399,0.973566009
1,25.006,25.006,0.45,3.156,0.715877437,9.982,0.973145511
1,23.983,23.983,0.53,9.306,0.590529248,11.206,0.972858808
1,23.85,23.85,0.5,5.2,0.682451253,11.399,0.972686787
1,22.339,22.339,0.67,7.68,0.571030641,9.982,0.972667673
1,21.061,21.061,0.68,3.043,0.459610028,9.982,0
1,17.683,17.683,0.84,2.64,0.501392758,10.352,0.97303083
1,16.139,16.139,0.92,1.53,0.111420613,9.982,0.973441771
1,15.533,15.533,0.93,3.22,0.557103064,14.909,0.973460884
1,15.056,15.056,0.95,3.075,0.473537604,11.978,0.973546895
1,16.667,16.667,0.97,6.279,0.860724234,7.825,0.968424473
1,17.156,17.156,0.93,6.311,0.930362117,3.526,0.968606051
1,14.739,14.739,0.99,9.998,0.969359331,4.46,0.972877922
1,16.6,16.6,0.97,3.123,0.025069638,3.043,0.968510484
1,16.111,16.111,1,3.333,0.855153203,3.011,0
1,16.161,16.161,0.97,3.494,0.707520891,4.041,0.968758959
1,16.111,16.111,1,3.655,0.73816156,1.916,0
1,16.111,16.111,0.93,8.34,0.777158774,2.962,0
1,16.239,16.239,0.99,10.916,0.816155989,2.979,0.969676408
1,17.222,17.222,1,11.544,0.860724234,3.011,0
1,17.756,17.756,0.97,11.093,0.888579387,4.492,0.970517403
1,18.822,18.822,0.9,10.884,0.857938719,4.717,0.970842333
1,18.961,18.961,0.84,13.862,0.894150418,8.05,0.97090923
1,19.933,19.933,0.78,12.317,0.871866295,11.045,0.971004797
1,20.861,20.861,0.75,12.848,0.896935933,7.567,0.97088056
1,22.083,22.083,0.69,11.962,0.818941504,11.27,0.970727652
1,22.2,22.2,0.73,12.574,0.944289694,8.195,0.970632084
1,21.017,21.017,0.78,11.512,0.986072423,5.442,0.970708538
1,18.939,18.939,0.89,8.469,0.888579387,11.125,0
1,18.839,18.839,0.9,11.334,0.857938719,6.021,0
1,17.344,17.344,0.93,7.809,0.883008357,5.345,0.972065598
1,17.222,17.222,0.93,9.837,0.944289694,4.025,0
1,17.172,17.172,0.93,10.868,0.899721448,4.025,0.973021273
1,16.178,16.178,0.97,6.021,0.922005571,4.379,0.973403544
1,15.528,15.528,0.93,6.601,0.969359331,4.025,0.973393987
1,15,15,0.96,6.15,0.947075209,3.912,0.973499111
1,14.028,14.028,0.79,10.819,0.04178273,14.41,0.974129857
1,15.344,15.344,0.9,11.27,0.027855153,7.776,0.973910052
1,14.472,14.472,0.93,6.794,0.058495822,7.825,0.973976949
1,14.356,14.356,0.91,10.9,0.980501393,7.664,0.974273209
1,13.889,13.889,0.93,8.308,0.005571031,4.911,0
1,12.828,12.828,0.96,7.68,0.947075209,4.025,0
1,15.878,15.878,0.88,8.791,0.011142061,4.701,0.974961295
1,17.25,17.25,0.81,13.105,0.08356546,8.05,0.975209771
1,18.939,18.939,0.78,13.186,0.058495822,9.982,0.976318355
1,20.95,20.95,0.77,14.104,0.033426184,9.628,0.975611155
1,22.2,22.2,0.67,12.622,0.005571031,11.206,0.975410463
1,22.778,22.778,0.62,17.066,0.002785515,11.206,0.975009079
1,23.789,23.789,0.54,16.986,0.022284123,11.029,0.974521684
1,23.889,23.889,0.5,15.665,0.055710306,11.206,0.973976949
1,23.839,23.839,0.5,16.986,0.055710306,11.206,0.973785814
1,23.761,23.761,0.49,14.458,0.025069638,11.399,0.973652019
1,22.1,22.1,0.54,11.012,0.025069638,9.982,0.973499111
1,18.839,18.839,0.69,9.209,0,9.982,0.973699803
1,17.372,17.372,0.75,9.419,0.994428969,10.352,0.973919609
1,16.039,16.039,0.79,5.088,0.061281337,9.982,0.974368776
1,14.956,14.956,0.83,3.188,0.961002786,15.826,0.974368776
1,13.611,13.611,0.89,4.717,0.016713092,14.168,0.974454787
1,13.194,13.194,0.84,6.762,0.050139276,8.131,0.974359219
1,14.372,14.372,0.76,11.093,0.055710306,14.909,0.974177641
1,11.994,11.994,0.74,12.88,0.119777159,14.957,0.974072517
1,12.383,12.383,0.83,6.73,0.983286908,15.826,0.974082073
1,11.806,11.806,0.86,10.835,0.974930362,11.978,0.973795371
1,11.35,11.35,0.88,9.773,0.983286908,11.689,0.973623349
1,13.706,13.706,0.78,10.996,0.025069638,9.982,0.973135954
1,13.683,13.683,0.78,12.091,0.019498607,9.982,0.973049944
1,14.711,14.711,0.74,14.426,0.022284123,9.982,0.972983046
1,17.044,17.044,0.64,21.767,0.030640669,9.982,0.973049944
1,18.733,18.733,0.57,17.356,0.980501393,9.982,0.973929165
1,19.722,19.722,0.57,21.075,0,9.982,0.973021273
1,22.039,22.039,0.46,23.506,0.030640669,9.982,0.97267723
1,22.15,22.15,0.46,24.971,0.052924791,9.982,0.972285403
1,22.594,22.594,0.39,24.52,0.075208914,10.352,0.971864906
1,22.756,22.756,0.37,17.549,0.033426184,9.982,0.97161643
1,22.683,22.683,0.35,23.329,0.108635097,9.982,0.971425295
1,22.061,22.061,0.35,19.384,0.058495822,10.352,0.971463522
1,19.928,19.928,0.41,15.762,0.08356546,9.982,0.971702441
1,17.056,17.056,0.55,12.526,0.055710306,9.982,0.972189835
1,15.939,15.939,0.58,13.476,0.04735376,9.982,0.972811025
1,14.811,14.811,0.56,13.959,0.055710306,9.982,0.973336646
1,14.833,14.833,0.56,14.071,0.080779944,15.826,0.973460884
1,13.183,13.183,0.64,10.175,0.027855153,14.957,0.973747587
1,12.711,12.711,0.65,6.81,0.108635097,15.826,0.973919609
1,11.6,11.6,0.7,10.932,0.133704735,15.826,0.974101187
1,12.667,12.667,0.9,5.78,0.175487465,14.812,0.973795371
1,10.489,10.489,0.77,11.157,0.055710306,15.826,0.973996063
1,9.933,7.983,0.8,13.927,0.08356546,15.826,0.973996063
1,9.378,7.333,0.84,13.701,0.075208914,14.426,0.973957836
1,8.861,7.367,0.89,9.563,0.033426184,9.982,0.973976949
1,9.906,8.389,0.86,10.868,0.052924791,9.982,0.974273209
1,11.778,11.778,0.82,11.077,0.04735376,9.982,0.9741203
1,13.939,13.939,0.72,17.839,0.058495822,9.982,0.974082073
1,17.711,17.711,0.61,14.265,0.058495822,9.982,0.974168084
1,18.767,18.767,0.61,21.107,0.052924791,10.352,0.974005619
1,21.044,21.044,0.53,21.638,0.108635097,11.206,0.973537338
1,22.133,22.133,0.49,24.746,0.111420613,11.206,0.973135954
1,22.089,22.089,0.49,17.774,0.158774373,11.399,0.973049944
1,22.806,22.806,0.45,17.147,0.192200557,11.206,0.97300216
1,22.806,22.806,0.44,15.665,0.245125348,9.982,0.972830138
1,22.6,22.6,0.48,8.678,0.270194986,10.352,0.972791911
1,21.183,21.183,0.53,4.83,0.362116992,9.982,0.972543435
1,17.85,17.85,0.65,4.991,0.091922006,9.982,0.972830138
1,17.778,17.778,0.71,5.12,0.155988858,9.982,0.973346203
1,17.594,17.594,0.74,3.22,0.306406685,9.982,0.973690246
1,17.506,17.506,0.71,3.091,0.264623955,15.826,0.973804927
1,16.439,16.439,0.75,6.295,0.955431755,14.957,0.974177641
1,14.306,14.306,0.84,6.424,0.972144847,15.826,0.974053403
1,13.244,13.244,0.84,3.188,0.133704735,14.909,0.973862268
1,11.433,11.433,0.93,1.964,0.139275766,9.982,0.972629446
1,11.067,11.067,0.89,2.174,0.052924791,14.812,0.9737667
1,10.628,10.628,0.93,6.585,0.103064067,14.812,0.973690246
1,9.856,9.856,0.96,3.284,0.211699164,6.778,0.973938722
1,9.006,9.006,1,4.637,0.880222841,4.492,0.973852711
1,9.983,9.983,0.93,4.605,0,4.524,0.973862268
1,12.728,12.728,0.9,5.506,0.17270195,9.837,0.974072517
1,17.111,17.111,0.76,1.803,0.236768802,9.902,0.974043846
1,17.828,17.828,0.73,7.889,0.298050139,9.982,0.974129857
1,20.783,20.783,0.6,7.889,0.376044568,9.982,0.974148971
1,22.294,22.294,0.53,8.984,0.412256267,11.27,0.973814484
1,22.85,22.85,0.51,7.776,0.389972145,11.27,0.973642463
1,23.8,23.8,0.45,9.419,0.512534819,11.399,0.973126398
1,23.917,23.917,0.48,10.385,0.629526462,11.206,0.972763241
1,23.861,23.861,0.45,9.29,0.490250696,9.982,0.972572106
1,23.811,23.811,0.45,5.184,0.579387187,10.352,0.97232363
1,22.194,22.194,0.53,4.766,0.467966574,9.982,0.972094268
1,18.767,18.767,0.66,4.878,0.359331476,9.982,0.97229496
1,17.244,17.244,0.72,3.623,0.362116992,9.982,0.972533879
1,14.883,14.883,0.84,3.22,0.334261838,9.982,0.972696344
1,14.817,14.817,0.84,6.005,0.409470752,15.826,0.972696344
1,13.422,13.422,0.84,2.93,0.373259053,14.957,0.9727059
1,12.711,12.711,0.87,3.107,0.323119777,15.826,0.972686787
1,11.622,11.622,0.93,2.962,0.640668524,14.909,0.972600776
1,14.733,14.733,0.81,5.699,0.26183844,14.957,0.968959651
1,10.072,10.072,0.93,3.027,0.197771588,9.902,0.972122938
1,11.039,11.039,0.96,3.043,0.272980501,8.05,0.972122938
1,10.561,10.561,0.96,3.284,0.317548747,5.394,0.97197003
1,10.972,10.972,0.93,3.107,0.328690808,7.744,0.972017814
1,10.972,10.972,0.93,4.733,0.275766017,9.58,0.972027371
1,14.478,14.478,0.89,7.342,0.339832869,9.209,0.971731111
1,17.128,17.128,0.76,8.984,0.384401114,9.902,0.971635543
1,19.972,19.972,0.68,8.05,0.323119777,9.982,0.971798008
1,22.033,22.033,0.59,14.232,0.317548747,10.352,0.9716451
1,23.889,23.889,0.48,20.173,0.38718663,9.982,0.97123416
1,24.978,24.978,0.45,17.501,0.359331476,9.982,0.970565187
1,25.867,25.867,0.4,21.091,0.359331476,10.352,0.96984843
1,26.089,26.089,0.37,17.485,0.362116992,9.982,0.969122116
1,26.089,26.089,0.36,20.334,0.359331476,9.982,0.9684627
1,25.033,25.033,0.39,14.619,0.328690808,10.352,0.96813777
1,22.8,22.8,0.48,9.547,0.309192201,9.982,0.968089986
1,20.85,20.85,0.54,7.615,0.278551532,9.982,0.968300235
1,19.5,19.5,0.6,8.952,0.267409471,10.352,0.968625165
1,18.567,18.567,0.63,9.66,0.245125348,9.982,0.968596495
1,17.967,17.967,0.67,6.15,0.250696379,15.826,0.968596495
1,17.828,17.828,0.68,10.288,0.292479109,14.957,0.968548711
1,16.439,16.439,0.73,10.449,0.30362117,15.826,0.968309792
1,15.367,15.367,0.79,6.07,0.298050139,15.826,0.968118657
1,13.089,13.089,0.86,4.46,0.116991643,14.957,0.968328905
1,15.272,15.272,0.79,10.385,0.275766017,15.826,0.968023089
1,15.25,15.25,0.79,13.299,0.300835655,15.73,0.967841511
1,12.717,12.717,0.84,7.261,0.167130919,14.876,0.967698159
1,13.628,13.628,0.84,9.064,0.245125348,9.805,0.967650376
1,13.678,13.678,0.84,9.515,0.211699164,9.805,0.967841511
1,16.572,16.572,0.7,13.347,0.259052925,9.902,0.967889295
1,18.722,18.722,0.62,11.109,0.239554318,9.982,0.968032646
1,21.983,21.983,0.5,5.377,0.225626741,9.982,0.968128213
1,22.606,22.606,0.51,13.234,0.17270195,9.982,0.967870181
1,24.883,24.883,0.37,11.399,0.167130919,9.982,0.967631262
1,25.994,25.994,0.32,12.622,0.267409471,9.982,0.967172538
1,25.961,25.961,0.3,13.331,0.203342618,10.352,0.966637359
1,27.106,26.367,0.27,17.533,0.164345404,9.982,0.966130851
1,26.083,26.083,0.31,20.254,0.164345404,9.982,0.965920602
1,25.006,25.006,0.33,13.427,0.247910864,10.352,0.966073511
1,22.678,22.678,0.39,10.481,0.239554318,9.982,0.966130851
1,21.894,21.894,0.41,10.111,0.295264624,9.982,0.966608689
1,19.811,19.811,0.54,10.143,0.259052925,9.982,0.967057857
1,18.744,18.744,0.62,10.191,0.323119777,9.982,0.967545251
1,17.683,17.683,0.64,6.263,0.264623955,15.826,0.9677555
1,14.572,14.572,0.76,8.195,0.036211699,14.957,0.968214224
1,12.894,12.894,0.83,2.85,0.727019499,15.826,0.968309792
1,11.761,11.761,0.86,6.44,0.055710306,15.826,0.968424473
1,14.561,14.561,0.92,4.894,0.036211699,14.088,0.967182094
1,12.761,12.761,0.83,3.478,0.086350975,15.826,0.968233338
1,13.728,13.728,0.84,3.091,0.075208914,15.826,0.968328905
1,13.333,13.333,0.87,3.945,0.033426184,14.957,0.968262008
1,13.772,13.772,0.9,0.129,0.557103064,9.982,0.968051759
1,13.75,13.75,0.9,4.846,0.924791086,9.902,0.968061316
1,15.633,15.633,0.81,7.648,0.947075209,9.902,0.968128213
1,16.972,16.972,0.76,4.975,0.033426184,9.982,0.968262008
1,19.706,19.706,0.64,2.045,0.04178273,9.982,0.968262008
1,20.4,20.4,0.64,2.302,0.206128134,9.982,0.968414916
1,22,22,0.6,8.292,0.618384401,9.982,0.968309792
1,22.644,22.644,0.52,2.528,0.376044568,11.206,0.967927522
1,23.289,23.289,0.51,7.857,0.651810585,11.029,0.967545251
1,23.756,23.756,0.46,7.406,0.799442897,9.982,0.966981403
1,23.772,23.772,0.46,10.079,0.618384401,11.206,0.966513121
1,18.533,18.533,0.79,2.512,0.005571031,4.75,0.9666947
1,17.389,17.389,0.86,8.581,0.498607242,8.131,0.967201208
1,17.272,17.272,0.92,8.082,0.300835655,8.131,0.967124754
1,16.794,16.794,0.91,2.447,0.3454039,9.982,0.967507024
1,17.2,17.2,0.87,3.462,0.295264624,9.982,0.96781284
1,16.55,16.55,0.87,3.027,0.222841226,15.826,0.967822397
1,16,16,0.85,2.592,0.398328691,14.957,0.967564365
1,15.394,15.394,0.93,6.311,0.139275766,15.826,0.96737323
1,15.372,15.372,0.93,3.172,0.116991643,15.826,0.966904948
1,12.539,12.539,0.93,2.56,0.816155989,8.34,0.9677555
1,14.306,14.306,0.96,0,0,14.812,0.966790267
1,14.333,14.333,0.96,0,0,14.812,0.966790267
1,14.1,14.1,0.93,3.864,0.913649025,11.608,0.966847608
1,13.75,13.75,0.93,4.878,0.91643454,9.805,0.966704257
1,12.739,12.739,0.96,7.905,0.91643454,7.97,0.966799824
1,15.517,15.517,0.88,5.088,0.974930362,9.547,0.966866721
1,17.067,17.067,0.81,11.463,0.980501393,9.982,0.966646916
1,18.828,18.828,0.73,9.225,0.905292479,11.206,0.966904948
1,20.05,20.05,0.63,10.143,0.016713092,11.029,0.966943176
1,20.094,20.094,0.63,12.349,0.955431755,11.206,0.966799824
1,21.228,21.228,0.62,9.451,0.005571031,11.206,0.966599132
1,22.256,22.256,0.61,9.37,0.058495822,11.399,0.966360213
1,22.383,22.383,0.54,15.424,0.980501393,11.206,0.965834592
1,22.267,22.267,0.54,11.157,0,11.206,0.965825035
1,21.422,21.422,0.57,10.658,0.019498607,11.399,0.966035284
1,21.017,21.017,0.59,9.209,1,11.206,0.965920602
1,17.756,17.756,0.73,8.05,0.919220056,9.982,0.96631243
1,16.111,16.111,0.81,3.51,0.922005571,9.982,0.966847608
1,14.839,14.839,0.84,1.61,0.77994429,9.982,0.967191651
1,14.261,14.261,0.87,3.22,0.807799443,14.909,0.967650376
1,13.467,13.467,0.9,6.44,0.807799443,11.689,0.967698159
1,13.128,13.128,0.93,0,0,8.131,0.967860624
1,12.083,12.083,0.93,6.44,0.807799443,8.131,0.967946635
1,12.972,12.972,0.91,6.44,0.807799443,6.649,0.970240257
